28,iir-8.5,"{'cranfield', 'information need', 'marginals', 'query and document pair', 'test information needs', 'ir system', 'judgments of relevance', 'ir collections', 'collection', 'documents', 'collections', 'medical ir collections', 'interjudge agreement of relevance', 'document', 'gold standard', 'test document collection', 'relevance assessments', 'information needs', 'kappa statistic', 'kappa value', 'boolean keyword searches', 'binary relevance judgment', 'top k documents', 'query terms', 'marginal statistics', 'trec evaluations', 'query', 'ir evaluation', 'marginal', 'ir systems', 'relevance', 'relevance judgments', 'pooling'}"
29,iir-13.4,"{'accuracy', 'terms', 'bag-of-words model', 'binary vector', 'nb', 'training data', 'classification', 'multinomial model', 'bag of words model', 'maximum a posteriori probability', 'bernoulli model', 'bag of words', 'term', 'data sparseness', 'random variable x', 'sequence model', 'random variable u', 'classification decisions', 'stop word', 'nb classifiers', 'concept drift', 'vocabulary', 'noise features', 'conditional probabilities', 'position', 'text  data', 'random variable', 'positional independence', 'knn', 'conditional independence', 'class', 'document', 'document space', 'generative process', 'text classification problem', 'document generation model', 'naive bayes', 'text classification', 'nb models', 'bayes̢\\x80\\x99 rule', 'probability distribution', 'random variable c', 'conditional independence assumption', 'term distributions', 'classification problem', 'conditional distribution', 'probability estimates', 'optimal classi', 'classes', 'naive bayes conditional independence assumption', 'nb classification', 'class membership', 'optimal classifier', 'term frequency', 'token generation model', 'bayesian text classification', 'text classifier', 'ad hoc retrieval'}"
30,iir-10.3,"{'query structure', 'nodes', 'vocabulary of non-structural terms', 'query term', 'strucutral queries', 'xml-context/term pair', 'lexicalized subtree', 'document path', 'similarity function', 'document length', 'document', 'simnomerge', 'subtrees', 'lexicalized subtrees  of documents', 'xml-context/term pairs', 'query', 'text node', 'postings lists', 'sparse term statistics', 'context resemblance', 'leaves', 'robustness', 'single vocabulary term', 'pseudo-xpath notation', 'collection', 'documents', 'query length normalization', 'xml-term pair', 'vocabulary term', 'xml retrieval', 'queries', 'quuery-document similarities', 'vocabulary terms', 'dimensionality of the space', 'query length', 'intervening nodes', 'unstructured retrieval', 'simmerge', 'effectiveness', 'query structural term', 'structural term', 'document frequency', 'non-zero context resemblance', 'context resemblance function', 'matches', 'xml-context pairs', 'matching function', 'pseudo-xpath', 'normalizer', 'paths', 'structural terms', 'vector space', 'vector space retrieval system', 'vector space model', 'non-structural terms', 'cosine measure', 'normalize', 'effectiveness of xml retrieval', 'array normalizer', 'weightings', 'query results', 'xml tree', 'leaf', 'accuracy', 'xml context', 'xml-context pair', 'parent-child node pair', 'leaf node', 'extended queries', 'vocabulary', 'xml-term pairs', 'postings list', 'query-document similarities', 'query path', 'xml contexts', 'vectors', 'weight', 'inverse document frequency', 'lexicalized sbutree', 'highest ranking document', 'node', 'query-document similarity function', 'weights', 'lexicalized subtrees', 'schema'}"
31,iir-13.3,"{'tokens', 'terms', 'bernoulli nb model', 'multinomial model', 'binary occurrence', 'classification', 'test document', 'bernoulli model', 'term', 'binary independence model', 'nb classifier', 'positions', 'documents', 'vocabulary', 'training and testing algorithms', 'multiple occurrences', 'class', 'document', 'claissification', 'generation models', 'multivariate bernoulli model', 'time complexity'}"
32,iir-15.2,"{'machine learning', 'overfitting', 'cubic kernel', 'linear svm', 'multiclass problems', 'polynomial kernels', 'svm model', 'kernel functions', 'svms', 'one-versus-rest classifiers', 'two-class classifiers', 'feature vector', 'mercer̢\\x80\\x99s condition', 'naive bayes', 'k means', 'margin', 'kernel trick', 'training data sets', 'rbf', 'features', 'multiclass svms', 'feature conjunctions', 'terms', 'mi feature selection', 'kernel hilbert space', 'nonlinear svms', 'radial basis function', 'dot products', 'threshold', 'training errors', 'qp', 'svm', 'traditional svm algorithms', 'gaussian distribution', 'radial basis functions', 'naive bayes model', 'svm optimization problem', 'quadratic kernel', 'linearly separable', 'super-linear training time', 'linear kernel', 'high dimensional problems', 'polynomial kernel', 'linear classifier', 'complexity of training and testing', 'training set', 'training data', 'dual problem', 'lagrange multipliers', 'topic classification', 'ova classification', 'term', 'linear svms', 'training data set', 'noise documents', 'support vector data points', 'higher-order features', 'decision margin', 'gram matrix', 'soft-margin svms', 'support vectors', 'noisy examples', 'text applications', 'vector space', '̢\\x80\\x9cone-versus-all̢\\x80\\x9d', 'underlying qp', 'machine learning methods', 'soft margin classification', 'classifiers', 'fat decision margin', 'data point vectors', 'structural svms', 'hilbert space', 'linear classifiers', 'training complexity', 'higher-dimensional feature space', 'classification', 'training algorithm', 'geometric margin', 'higher dimensional space', 'one-versus-one classifiers', 'outliers', 'optimization problem', 'one-versus-all classifiers', 'quadratic function', 'string kernels', 'dot product', 'training classifiers', 'text classification', 'slack variables', 'two-class classifier', 'kernel function', 'svm linear classifier', 'quadratic optimization', 'qps', 'svm algorithms', 'multiclass classification', 'one-versus-all classification', 'mercer kernels', 'regularization', 'text classifier'}"
33,iir-6,"{'search engine', 'terms', 'index', 'term weighting', 'query', 'document collection', 'documents', 'document collections', 'vector space model', 'metadata', 'scoring', 'indexes', 'vector space scoring', 'free text queries', 'term', 'boolean queries', 'query terms', 'term-weighting', 'parametric and zone indexes', 'document'}"
34,iir-14.1,"{'vector space classifiers', 'vector spaces', 'knn classification', 'relatedness of two documents', 'documents', 'euclidean distance', 'length-normalized unit vectors', 'vector classification', 'underlying distance measure', 'document vectors', 'document', 'dot product', 'terms of similarity', 'cosine similarity', 'vectors', 'unnormalized vectors', 'length-normalized vectors', 'hypersphere', 'document representations', 'vector space classification', 'measures of relatedness', 'centroids', 'unit vectors', 'terms of distance'}"
35,iir-12.4,"{'terms', 'query-likelihood approach', 'conditional probability distribution', 'query-likelihood approaches', 'document collection', 'language model', 'ir', 'term', 'bilingual dictionary', 'query language model', 'synonymy', 'language modeling approaches', 'topic tracking', 'pseudo-relevance feedback', 'normalized log-likelihood ratio', 'document likelihood model', 'kullback-leibler divergence', 'document  retrieval', 'documents', 'lms', 'anchor-text', 'language models', 'bim model', 'translation models', 'information theory', 'relevant documents', 'document', 'relevance feedback models', 'statistical machine translation system', 'relevance model of lavrenko and croft', 'cross-entropies', 'translation dictionary', 'probability distribution', 'hypertext', 'bilingual  dictionary', 'relevance feedback', 'query likelihood lm', 'log-likelihood ratio', 'document-likelihood', 'queries', 'vocabulary terms', 'traditional thesaurus', 'query-likelihood', 'cross-language ir', 'query', 'kl divergence', 'language modeling approach', 'document language model', 'language modeling', 'translation model', 'ranking function', 'document-likelihood approaches', 'ad hoc retrieval', 'translation query generation model'}"
36,iir-14.2,"{'rocchio classification', 'rocchio', 'classification', 'multimodal class', 'two clusters', 'classification rule', 'pseudocode', 'false positives', 'normal vector', 'normalized vector', 'vector space classification  method', 'centroid', 'classification decisions', '2-dimensional planes', 'collection', 'documents', 'euclidean distance', 'rocchio formula', 'rocchio relevance feedback', 'algorithms', 'class regions', 'knn', 'class', 'relevant documents', 'classification accuracy', 'document', 'decision boundary', 'two-class classifiers', 'naive bayes', 'text classification', 'spheres', 'cosine similarity', 'relevance feedback', 'rocchio classification centroid', 'rocchio algorithm', 'prototype', 'vector space classification', 'm-dimensional space', 'rocchio vector', 'two-class classification', 'hyperplane', 'hyperplanes', 'training time', 'query', 'radii', 'centroids', 'multimodality', 'k-means clustering', 'time complexity', 'vector space  classification', 'decision boundaries'}"
37,iir-4.2,"{'tokens', 'terms', 'document frequency', 'sorting', 'bsbi', 'term-docid pairs', 'nonpositional index', 'index construction algorithms', 'term', 'sorting-sequential disk reads', 'write buffer', 'fast in-memory sort', 'block', 'merged index', 'posting', 'string', 'memory', 'data structure', 'multimedia information', 'token', 'termid', 'termids', 'termid̢\\x80\\x93docid pairs', 'single pass', 'collection', 'documents', 'vocabulary', 'algorithm', 'collections', 'read buffers', 'reuters-rcv1', 'main memory', 'reuters-rcv1 collection', 'dominant key', 'postings list', 'document', 'inverted index', 'docids', 'postings file', 'in-memory sort', 'merge', 'index', 'secondary storage', 'blocked sort-based indexing algorithm', 'external sorting algorithm', 'unique serial number', 'index construction', 'inversion', 'blocked sort-based indexing', 'index construction algorithm', 'termid̢\\x80\\x93docidpairs', 'gb', 'a two-pass approach', 'disk space', 'time complexity', 'priority queue', 'docid', 'mapping', 'strings', 'bytes', 'buffer', 'random disk seeks', 'compression techniques', 'postings lists', 'disk', 'blocks', 'multipass algorithms', 'block files', 'term̢\\x80\\x93docid pairs', 'secondary key'}"
38,iir-12.3,"{'terms', 'information need', 'speech and language processing', 'tf-idf models', 'ir', 'ir models', 'idf', 'ranking of documents', 'language mismatch', 'query language', 'collection', 'documents', 'document length normalization', 'boolean retrieval operators', 'collections', 'unigram', 'lm', 'lm approaches', 'mathematical models', 'document length', 'bim', 'document', 'collection generation probability', 'information needs', 'lm approach', 'document model', 'vector space retrieval system', 'relevance feedback', 'xml retrieval', 'tf-idf', 'bm25 weights', 'queries', 'language processing', 'probabilistic approaches', 'probabilistic language modeling', 'unigram model', 'speech and natural language processing', 'language modeling approach', 'language modeling', 'text retrieval', 'relevance', 'modeling relevance', 'term frequency', 'phrase or passage matching', 'unigram models', 'document generation probability', 'document language'}"
39,iir-11.2,"{'accuracy', 'indicator random variable', 'probabilistic model', 'information need', 'bayes optimal decision rule', 'evaluation', 'loss/utility models', 'ir', 'false positives', 'nonrelevant document', 'collection', 'documents', 'bayes risk', 'top k', 'utility', 'false negatives', 'ordered list of documents', 'prp', 'probability ranking principle', 'binary notion of relevance', 'document', 'weight actions', '1/0 loss case', 'collection of documents', 'loss', 'reference retrieval system', 'relevant document', '1/0 loss', 'query', 'utility models', 'ordered list', 'probability of  relevance', 'loss models', 'relevance', 'ranked retrieval', 'costs', 'effectiveness'}"
40,iir-3.1,"{'keys', 'terms', 'pointer', 'document collection', 'sub-trees', 'branch', 'disk blocks', 'b-trees', 'tree', 'term', 'retrieval', 'query term', 'binary search tree', 'data structure', 'dictionary', 'key', 'boolean query', 'binary test', 'standard inverted index', 'collection', 'documents', 'vocabulary', 'pointers', 'data structures', 'relative frequencies', 'search engines', 'wildcard query', 'ordering system', 'collapsing', 'postings list', 'document', 'inverted index', 'proximity query', 'vocabulary term', 'root', 'tolerant retrieval', 'pre-fetching imminent binary tests', 'search trees', 'queries', 'vocabulary lookup', 'vocabulary terms', 'query terms', 'collisions', 'rebalancing', 'hash collisions', 'efficient search', 'dictionaries', 'boolean', 'search engine', 'binary tree', 'proximity queries', 'query', 'hash function', 'auxiliary structures', 'children', 'inverted indexes', 'search', 'hashing', 'node', 'search tree', 'balance property', 'postings', 'b-tree', 'disk-resident'}"
41,iir-2.2,"{'type/token distinction', 'tokens', 'recall', 'word segmentation', 'ir', 'retrieval', 'query expansion list', 'query term', 'type', 'dictionary', 'preprocessing', 'stop words', 'unnormalized tokens', 'lemmatizer', 'writing system', 'document', 'analysis', 'identifiers', 'document rankings', 'non-ascii text', 'heuristic', 'linguistic morphology', 'boolean retrieval ystems', 'equivalence classes', 'query', 'indexing retrieval systems', 'normalizations', 'morphological analysis', 'machine learning sequence model', 'document unit', 'postings lists', 'free text queries', 'features', 'character k-grams', 'accent', 'hyphens', 'porter̢\\x80\\x99s algorithm', 'terms', 'phonetic equivalents', 'web search engine', 'compound-splitter', 'heuristics', 'recall precision', 'hyphenation', 'compound splitting', 'lemmatization', 'ir system', 'language identification', 'documents', 'normalization', 'equivalence classing', 'machine learning sequence models', 'hyphen', 'semantic identifiers', 'tokenization', 'phrase index', 'paice stemmer', 'stemmers', 'stop lists', 'prior linguistic processing', 'words', 'truecasing', 'hidden markov models', 'phrase queries', 'measure of a word', 'queries', 'k-grams', 'truecasing.', 'boolean', 'lemma', 'search', 'expression', 'token normalization', 'language identification classifier', 'precision', 'normalization processes', 'poter stemmer', 'conditional random fields', 'term', 'retrieval systems', 'query expansion', 'token distinction', 'compound-splitter module', 'tokenizer', 'heuristic rules', 'linguistic processing', 'phrase searches', 'collection frequency', 'index terms', 'classifiers', 'document metadata', 'query expansion dictionary', 'capitalization', 'classification problem', 'one-pass lovins stemmer', 'soundex algorithm', 'phrase query', 'sample text', 'paice/husk stemmer', 'ir systems', 'keyword searches', 'compression techniques', 'porter stemmer', 'standardization', 'database', 'equivalence class', 'tokenization phase', 'document collection', 'query processing time', 'segmentations', 'boolean query', 'word-based indexing', 'token', 'natural language processing', 'algorithm', 'vocabulary', 'indexing', 'phrase search', 'text', 'postings list', 'index', 'lovins stemmer', 'stemming', 'case-folding', 'boolean retrieval systems', 'token list', 'stemmer', 'impact-sorted indexes', 'web search engines', 'diacritics', 'document collections', 'stop list', 'boolean queries', 'compounds', 'postings'}"
42,iir-13.6,"{'accuracy', 'precision', 'test data', 'training set', 'independent and identically distributed data', 'nb', 'any-of problem', 'recall', 'rocchio', 'classification', 'evaluation', 'document collection', 'effectiveness', 'ir', 'linear svms', 'macroaveraging', 'training sample', 'test set', 'classic reuters-21578 collection', 'one-of classification', 'ir system', 'classification decisions', 'test documents', 'decision trees', 'collection', 'documents', 'f1', 'classifier', 'text classification evaluation', 'reuters-rcv1 collection', 'topic categories', 'training documents', 'svm', 'knn', 'inde- pendent and identically distributed data', 'document', 'classification accuracy', 'evaluation of text classification', 'two-class classifiers', 'modapte split', 'microaveraging', 'text classification', 'naive bayes', 'performance efficiency', 'computational efficiency of classification', 'two-class classifier', 'document classification decision', 'uniform data', 'computational efficiency', 'effetiveness', 'development set', 'classes', 'true positives', 'classification error', 'performance', 'held-out data', 'true negatives', 'machine learning algorithm', 'rocchio classifier', 'ad hoc retrieval', 'reuters-21578 collection'}"
43,iir-1.4,"{'proximity operator', 'terms', 'information need', 'precision', 'boolean query models', 'recall', 'boolean expression', 'term', 'index structures', 'query optimization', 'free text querying', 'boolean query', 'dictionary', 'unstructured search', 'documents', 'boolean operations', 'indexing', 'ad hoc  searching', 'models', 'phrase search', 'boolean retrieval model', 'wildcard query', 'web search', 'text', 'inverted index', 'document', 'extented boolean model', 'document score', 'boolean retrieval  models', 'information needs', 'boolean search', 'vector space model', 'queries', 'ad hoc search', 'boolean operators', 'query models', 'querying', 'web search engines', 'query', 'boolean model', 'ranked retrieval', 'ad hoc searching', 'postings lists', 'ranked retrieval models', 'free text queries', 'term frequency', 'boolean queries', 'wildcard wuery', 'unstructured information', 'connectors'}"
44,iir-5.1,"{'tokens', 'byte encoding', 'stop word elimination', 'compression algorithms', 'compression ratio', 'frequencies', 'rule of 30', 'ir', 'query term', 'decompression speeds', 'posting', 'i/o', 'dictionary', 'dictionary-as-a-string method', 'stop words', 'collections', 'compression', 'web search', 'lemmatizer', 'log̢\\x80\\x93log space', 'inverted index', 'blocked storage', 'central data structures', 'positional index', 'disk-to-memory transfer', 'docid', 'query', 'one-term query', 'dimensionality reduction techniques', 'postings lists', '""zipfs law""', 'terms', 'chunk', 'nonpositional postings', 'vocabulary size', 'memory', 'ir system', 'input/output', '""heaps law""', 'collection', 'documents', 'power law', 'retrieval system', 'cache utilization', 'variable byte encoding', 'lossy methods', 'case folding', 'bits', 'disk seek', 'disk space', 'oxford english dictionary', 'postings', 'latent semantic indexing', 'term', 'compressed postings lists', 'dictionary compression', 'stop word', 'termid', 'information retrieval (ir)', 'reuters-rcv1', 'retrieval scenarios', 'position information', 'vector space model', 'collection frequency', 'uncompressed postings lists', 'log-log space', 'decompression algorithms', 'lossy compression', 'ir systems', 'compression techniques', 'disk', 'porter stemmer', 'caching', 'compressed postings list', 'cache', 'nonpositional index', 'zipf̢\\x80\\x99s law', 'input/output (i/o) time', 'searh system', 'index compression', 'search systems', 'frequency', 'compressed chunk', 'vocabulary', 'indexing', 'main memory', 'data structures', 'log̢\\x80\\x93log graph', 'postings list', 'postings file', 'compressed index', 'dimensionality  reduction techniques', 'index', 'dictionary- as-a-string method', 'stemming', 'heaps̢\\x80\\x99 law', 'information retrieval', 'decompression methods', 'information retrieval system', 'short queries', '̨�_ encoding', 'stop list', 'zipf function'}"
45,iir-15.4,"{'machine learning', 'query/document pair', 'binary relevant/nonrelevant judgment', 'nonrelevant documents', 'probability of relevance', 'training set', 'document collection', 'training data', 'learning ranking functions', 'ranking svm', 'coefficients', 'ir', 'bag of words', 'term', 'log-weighting of term frequency', 'query term', 'subse-quent query/document pair', 'pagerank-style measures', 'idf', 'relevant', 'ir evaluations', 'thresholding', 'regression', 'ordinal regression', 'documents', 'machine-learned scoring', 'training document collections', 'ad hoc information retrieval', 'classification problems', 'classifier', 'boolean indicators of relevance', 'proximity weighting', 'vector space cosine similarity', 'machine learning approaches', 'training document collection', 'svm', 'confidence', 'training examples', 'error minimization problem', 'document zones', 'relevant documents', 'document', 'ir result ranking', 'decision boundary', 'document weighting functions', 'boolean functions', 'text classification', 'machine learning methods', 'weighting functions', 'relevance decision', 'two-class classifier', 'machine-learned relevance', 'classification problem', 'queries', 'regression problems', 'linear combination', 'binary relevance judgments', 'query terms', 'learning problem', 'nonrelevant', 'classification approach', 'nonlinear scaling', 'logweighting', 'query', 'linear weighting of document features', 'linear classifier', 'document/query pair', 'relevance', 'relevance judgments', 'log-weighting of idf', 'ir weighting', 'training query', 'machine learning knowledge', 'features', 'cosine score', 'pagerank'}"
46,iir-4.6,"{'tokens', 'user-document matrix', 'incremental indexing', 'gaps', 'terms', 'query processing', 'access permissions', 'indexes', 'nonpositional index', 'acls', 'user̢\\x80\\x99s access list', 'user membership', 'retrieval', 'retrieval systems', 'inverted acl index', 'boolean ̢\\x80\\x93 retrieval systems', 'termid', 'documents', 'retrieval system', 'access control lists', 'compression', 'algorithms', 'impact-sorted index', 'postings list', 'document', 'inverted index', 'docids', 'index', 'user authorization', 'security', '""users access list""', 'acl', 'positional index', 'positional indexes', 'boolean retrieval systems', 'ranked retrieval systems', 'information retrieval system', 'docid-sorted index', 'nonpositional indexes', 'resulting user-document matrix', 'docid', 'query time', 'query', 'ranked retrieval', 'postings lists', 'file system', 'securityis', 'postings'}"
47,iir-14.5,"{'accuracy', 'training set', 'one-of assumption', 'any-of problems', 'classification', 'test document', 'classifier̢\\x80\\x99s effectiveness', 'confusion matrix', 'multiclass', 'classification decision', 'any-of classification task', 'trining set', 'multivalue classification', 'one-of classification', 'twoclass linear classifiers', 'multilabel', 'algorithm', 'documents', 'classification with more than two classes', 'classifier', 'confidence', 'test  document', 'single classification function', 'knn', 'multinomial', 'class', 'multilabel classification', 'document', 'classification function', 'topics', 'any-of classification', '(nonlinear) one-of classifier', 'text classification', 'polytomous classification', 'linear separators', 'any-of', 'classifiers', 'any-of classifiers', 'classification problem', 'vector space classification', 'complement', 'hyperplanes', 'classes', 'linear classifiers', 'polytomous', 'single-label classification', 'multiclass classification', 'multinomial classification', 'one-of problems', 'two-class linear classifiers', 'effectiveness'}"
48,iir-13.1,"{'accuracy', 'test data', 'training set', 'nb', 'training data', 'naive bayes learning method', 'classification', 'training test', 'nb classifier', 'test set', 'documents', 'high-dimensional space', 'classifier', 'reuters-rcv1', 'supervised learning', 'reuters-rcv1 collection', 'training documents', 'class', 'document', 'classification function', 'text classification problem', 'document space', 'naive bayes', 'text classification', 'nb learning method', 'distribution', 'learning method', 'classification problem', 'learning algorithm', 'labels', 'classes', 'cetegories', 'categories'}"
49,iir-11,"{'nonrelevant documents', 'information need', 'boolean models', 'probabilistic retrieval model', 'ir', 'term', 'binary independence model', 'vector space models', 'okapi bm25 weighting scheme', 'bayesian network models', 'term weights', 'ir system', 'probabilistic information retrieval', 'documents', 'classifier', 'vector model of ir', 'probability ranking principle', 'relevant documents', 'document', 'probability theory', 'probabilistic language modeling approach', 'information needs', 'relevance feedback', 'index terms', 'query representations', 'non-positional  index', 'tokenized', 'probabilistic language modeling', 'boolean model of ir', 'relevant document', 'document representations', 'query', 'non-positional inex', 'retrieval model', 'document  representations', 'probabilistic approach'}"
50,iir-1.3,"{'terms', 'simple conjunctive query', 'document frequency', 'pointer', 'document collection', 'query processing', 'merge algorithm', 'frequencies', 'merging postings list', 'term', 'binary searches', 'query optimization', 'posting', 'dictionary', 'boolean query', 'collection', 'documents', 'pointers', 'conjunctive query', 'indexing', 'intersection operation', 'boolean retrieval model', 'postings list', 'inverted index', 'queries', 'intermediate results list', 'postings merge', 'querying', 'docid', 'query', 'intersection', 'postings lists', 'postings merge algorithm', 'boolean queries', 'postings', 'merging'}"
51,iir-15,"{'support vector machines', 'machine learning', 'non-linear models', 'regularized logistic regression', 'training data', 'nonlinear models', 'vector space based machine learning method', 'outliers', 'neural networks', 'large-margin classifier', 'text classifiers', 'noise', 'documents', 'random forests', 'boosted decision trees', 'classifier', 'svm', 'svms', 'svm performance', 'machine learning technology', 'information retrieval problems', 'vector space', 'decision boundary', 'domain-specific text features', 'non- linear models', 'classifier effectiveness', 'text classification', 'machine learning methods', 'classifiers', 'non-separable data', 'two-class data sets', 'text  classifiers', 'classes', 'linear classifier', 'multi-class problems', 'ad hoc retrieval', 'effectiveness'}"
52,iir-2.4,"{'next word index', 'part-of-speech-tagging', 'terms', 'tokens', 'proximity searches', 'biword index', 'document collection', 'inverted index entries', 'biword indexing model', 'merge operation', 'false positive match', 'term', 'querying behavior', 'positional postings', 'web query', 'non-positional index', 'posting', 'boolean query', 'dictionary', 'positional index size', 'compressed positional index', 'algorithm', 'collection', 'documents', 'vocabulary', 'double quotes syntax', 'position', 'search engines', 'text', 'phrase', 'phrase index', 'offsets', 'postings list', 'document', 'inverted index', 'postings intersection', 'positional postings lists', 'index', 'biword dictionary', 'vocabulary term', 'implicit phrase queries', 'part-of-speech patterns', 'positional index', 'porximity intersection', 'phrase queries', 'positional indexes', 'queries', 'token index', 'term proximity weighting', 'query terms', 'exhaustive biword dictionary', 'phrase query', 'docid', 'tokenize', 'search engine', 'query', 'indexing model', 'searches', 'ranked retrieval', 'positional posting', 'postings lists', 'implicit phrase query', 'biword indexes', 'biwords', 'postings intersection operation', 'term frequency', 'boolean queries', 'k word proximity searches,', 'extended biwords', 'postings', 'extended biword index'}"
53,iir-12.1.1,"{'probability of relevance', 'terms', 'language theory', 'language model', 'ir', 'query words', 'string', 'information  retrieval', 'finite automaton', 'probabilistic language model', 'language models', 'query likelihood model', 'generative model', 'document', 'document ranking', 'probability distribution', 'words', 'document model', 'information retrieval', 'likelihood ratio', 'frog', 'queries', 'language of the automaton', 'probabilistic finite  automaton', 'relevant document', 'query', 'language modeling approach', 'relevance', 'formal language theory', 'language', 'probabilistic approach', 'term emission probabilities', 'finite automata'}"
54,iir-12.1.2,"{'terms', 'training data', 'spelling correction', 'language model', 'ir', 'term', 'data sparseness', 'data', 'unigram language model', 'machine translation', 'chain rule', 'language models', 'probabilistic context-free grammars', 'document', 'higher-order models', 'bigram language models', 'bias-variance tradeoff', 'speech  recognition', 'loss', 'ir language models', 'unigram language models', 'proximity queries', 'grammar-based language models', 'unigram models', 'model of van rijsbergen'}"
55,iir-12.2.3,"{'language model', 'multinomials', 'ir', 'tf-idf based term weighting approach', 'term weights', 'tf-idf weights', 'lm', 'language modelling', 'trec disks', 'natural language queries', 'lm approach', 'text classification', 'trec', 'tf-idf', 'information retrieval', 'trec topics', 'queries', 'language modeling approach', 'multivariate bernoulli model', 'term weighting approach', 'sentence-length natural language queries', 'ponte and croft̢\\x80\\x99s multivariate bernoulli model', 'ponte and croft̢\\x80\\x99s experiments', 'effectiveness'}"
56,iir-6.1,"{'machine learning', 'terms', 'training example', 'boolean match function', 'zone scores', 'machine-learned relevance.', 'query processing', 'information retireval', 'boolean variables', 'zone index', 'boolean and query', 'learned scores', 'parametric index', 'term', 'query term', 'relevance judgment', 'dictionary', 'boolean query', 'fixed vocabulary', 'fields', 'non-relevant judgment', 'algorithm', 'weighted zone scores', 'documents', 'vocabulary', 'accumulator', 'collection', 'document-query pair', 'relevant judgment', 'array', 'boolean score', 'main memory', 'boolean match scores', 'training document', 'linear function', 'quadratic function', 'accumulators', 'training examples', '""fields dictionary""', 'learning weights', 'postings intersections', 'document', 'inverted index', 'two-term query', 'ranked boolean retrieval', 'title zone', 'postings traversal', 'index', 'boolean functions', 'body zone', 'optimal weight', 'encoding', 'machine-learned relevance', 'zone indexes', 'weighted zone score', 'queries', 'boolean values', 'weighted zone scoring', 'field value', 'metadata', 'field', 'query terms', 'parametric search', 'vocabulary stems', 'parametric and zone indexes', 'zone score', 'zone', 'search engine', 'digital documents', 'query', 'inverted indexes', 'training query', 'zones', 'boolean queries', 'boolean function', 'parametric indexes', 'postings', 'boolean value', 'b-tree'}"
57,iir-5.3,"{'tokens', 'gaps', 'mb', 'recall', 'query processing', 'compression ratio', 'frequencies', 'optimal encoding length', 'universality', 'posting', 'entropy', 'compression', 'inverted index', 'document', 'variable byte codes', 'discrete probability distribution', 'decoding', 'term incidence matrix', 'bit-level operations', '̨�_ compression', 'uncompressed postings file', 'docid', 'term distribution model', 'query', 'shifts', 'dynamic indexing', '4-bit words', 'postings lists', '""zipfs law""', 'data transfer', 'bytewise compression', 'bitwise compression', 'terms', 'compression ratios', 'decompression', 'uncompressed index', 'bit level', 'memory', 'ir system', 'collection', 'documents', 'parameter-free code', 'prefix free', 'nibbles', 'gap', 'variable byte encoding', 'case folding', '̨� codes', 'decode', 'zipf model', '32-bit words', 'gb', 'variable encoding method', 'bits', 'disk space', '̨�_ codes', 'variable byte', 'offest', 'r encoding', 'vb codes', 'variable byte (vb) encoding', 'variable-length encoding', 'indexes', 'term', 'bit-level code', 'pseudocode', 'vb encoding', 'reuters-rcv1', 'bit manipulation', '16-bit words', 'docids', 'unary code', 'position information', 'collection frequency', 'vb', 'masks', '̨�_ code', 'compressed inverted index', 'postings file compression', 'bit-level codes', 'parameter free', 'ir systems', 'harmonic number', 'offset', 'compression techniques', 'disk', 'nibble', 'term frequencies', 'bit', 'cache', 'zipf̢\\x80\\x99s law', 'block', 'binomial distribution', 'index compression', 'vb compression', 'token', 'frequency', 'bit-level encodings', 'vocabulary', 'encodings', 'postings file', 'postings list', 'continuation bit', 'compressed index', 'index', 'length', 'vb-encoded postings list', 'bytes', 'encoded gap', 'universal code', 'document identifiers', 'variable byte code', 'byte', '̨�_ encoding', 'space efficiency', 'postings', 'vb code', 'frequent terms', 'payload'}"
58,iir-10,"{'markup languages', 'precision', 'relational database', 'information need', 'data model', 'recall', 'structured text search problems', 'unstructured text', 'unranked retrieval', 'structured data', 'data-centric xml', 'term', 'structured search', 'information retrieval systems', 'ranked retrieval methods', 'databases', 'relational databases', 'semistructured queries', 'analytics program', 'sgml', 'structured documents', 'entity tagging', 'query language', 'collection', 'relational data', 'documents', 'text-centric approaches', 'markup', 'blogs', 'marked up text', 'sql query', 'users', 'xml', 'data-centric approaches', 'text-centric xml', 'data structures', 'unranked system', 'database systems', 'text', 'enterprise resource planning system', 'records', 'xml documents', 'xml queries', 'database querying', 'applications', 'unranked retrieval models', 'vector space model', 'xml retrieval', 'information retrieval', 'patent databases', 'digital libraries', 'extensible markup language', 'structured queries', 'queries', 'structured retrieval', 'parametric search', 'tree structure', 'search system', 'html', 'parametric fields', 'xml format', 'query', 'information retrieval problem', 'unranked retrieval system', 'inverted index-based methods', 'databses systems', 'unstructured retrieval', 'ir systems', 'boolean model', 'retrieval model', 'search', 'zone search', 'shared task evaluation', 'zones', 'inex', 'shml', 'non-text data', 'semistructured retrieval'}"
